"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"13",21.6204156811354,17.8503674175005,36.8447385065687,24.2985879856691,15.2560066250576,38.2077132209676,25.9632917529633,68.7109689808387,42.7164002903302,71.0457342825186,175.512047655665,81.7411822213725,0,33.7126641013285,114.941131820189,80.2381781368323,21.1172310143366,49.9608158412319,146.750349507887,15.8154634824644,130.39214800447,161.861851347897,182.052763443609,64.7445160657918,65.7628068924651,69.0570934358812,26.9018931032973,60.2949253555782,124.487683998703,43.031833219055,60.8197120814934,58.9670141296203,51.1127916164192,29.811950152547,184.776345767434,236.382900628842,130.16344798363,27.9944624807106,48.8045530367455,29.3894523276133,111.446054207987,62.9390030054235,82.9480591832252,51.4794159347335,112.888524013064,27.7521140441285,20.9552062007511,68.6287629683559,202.267816036267,63.7570245963979,129.519982641573
"14",32.0856690030193,51.2284287182147,69.712570491372,42.0498527800008,43.897837944297,64.3627563811292,59.6744455860119,72.2661490245206,68.3394776088265,104.1032121247,187.174476340759,90.473576673707,33.7126641013285,0,146.437861602558,112.173249760971,29.1921051643819,81.1100487915089,177.50210516215,37.4543898566898,156.332439181358,189.93620936588,214.345591884096,92.4544105778543,88.4935850094915,94.833554535978,58.4960947902695,91.1527178853264,156.915417568403,60.5825441345631,77.1667933280343,79.9546309750944,76.9485036391452,24.503767209678,213.0211450196,266.919161264841,151.964036104094,61.5814601259386,65.9870972078258,46.3190702856287,124.362208251505,96.4014358212316,116.158638607988,56.874246945521,145.648537216757,58.2128824421401,28.2616596407716,94.2490962460089,232.446730307507,84.7063721911509,157.580145904921
"15",131.562719992564,97.4096556838162,78.3866833361295,126.166799514415,102.559175033232,112.555073805372,91.9544307273422,116.727163186651,80.7660307371302,46.6238268534506,136.747834087611,105.867984447223,114.941131820189,146.437861602558,0,34.7914649623188,119.422829477821,93.5339362873361,32.5548759168723,109.314386946099,46.2452607625885,56.2801690098502,68.5607787974378,57.5482168881169,123.589914436237,114.52741555722,88.2916646034702,55.3002776790831,15.4745712098865,95.2289245042736,89.4927778951471,126.522013548448,73.3200376725636,143.149114076758,76.3306606265338,121.757073167133,68.0263857802388,88.432164667477,92.8504354461242,104.465595335857,98.5329157004156,56.5736672211117,37.9230216506745,113.522267275904,16.3392842204965,88.2569583134167,133.017207087399,60.4656529939099,88.2619059627044,127.863860263469,32.9078182374884
"16",96.8374209494468,62.6391647854812,43.5989717489995,91.7179134627606,68.2934204836988,79.6637576143229,57.256650287127,91.8013530185387,49.0950113447588,14.4792749077575,141.925047937624,85.7872571649255,80.2381781368323,112.173249760971,34.7914649623188,0,85.9809984074353,62.5562611331561,67.06447122625,75.4505674627056,63.5420842346766,86.5852832875225,102.176905363711,29.7095080257593,94.4202940351977,86.8361813405797,53.7644169896494,21.8303714207025,44.8969578213512,65.1799847989058,64.1848191274014,95.8969821649778,43.0857363363025,108.363268545629,108.451303250305,156.522715032122,76.4767678168147,53.6659737940727,64.1330207896374,72.1308293813996,90.0476310690936,24.109880047201,15.1599774255795,84.9661254670957,34.4826670276308,53.9879068332336,98.2418765419788,36.2569668833499,122.829322587498,97.9410183181454,56.3193843811614
"17",38.0688183415345,31.4100866614799,46.4315293561484,43.9350908769299,19.8270918308087,59.2497462433703,41.1813891099659,49.9537800674536,39.6626009026082,79.8574100048388,161.561683425731,65.4871852084414,21.1172310143366,29.1921051643819,119.422829477821,85.9809984074353,0,69.0419980532529,149.747205326958,11.3102097239107,127.183819561624,161.054758111615,187.83134176094,63.9280570481619,86.8749213512717,89.8933919115113,34.2795381771997,64.3411457115224,130.861822889804,31.6280405346589,48.8177292290613,80.0409560399469,48.1405522246904,40.4882018116444,184.146654999125,238.825955679475,122.988564957821,41.2468199141254,37.2150572382046,17.1360327214763,97.8345244802851,73.5650020377978,92.0541010968723,32.8031821381973,120.203528807684,32.8327372877309,35.6372515403303,65.2214458320926,204.220931295173,84.8441994572269,128.762126314964
"18",52.3974018694455,38.7888075844669,36.4962322970289,43.0844723850047,51.2537211807355,21.7096025935997,29.7215679444699,106.479765030006,61.4107135017978,48.2581653508754,193.642565873451,112.483864673916,49.9608158412319,81.1100487915089,93.5339362873361,62.5562611331561,69.0419980532529,0,125.624788559896,59.0877365377479,125.44226162428,148.53526247251,152.53725520426,68.0688388908004,32.5033197052225,27.5425445000166,43.115219685797,54.6596861969575,97.4122035028121,74.095507046384,87.0577468742161,33.3539146083488,64.9292668792352,64.9069401469641,169.674801433693,212.318782767354,134.590766894261,32.0431447591712,77.982726095147,67.7613049769412,132.903065087143,38.4495985162093,55.6434353738725,91.2349346959417,84.8566150246736,46.541949728453,55.6263261230288,76.0200063656794,180.431525832199,35.480910140873,118.871481391878
"19",163.896421686076,129.42228132301,110.508756104014,158.66945080162,133.815329284228,144.998118702191,124.320804364067,140.464930939744,110.334283389611,79.1729811429582,133.882911872451,126.529857770627,146.750349507887,177.50210516215,32.5548759168723,67.06447122625,149.747205326958,125.624788559896,0,140.117949513349,45.0470629391123,30.8858743574979,42.9971215365113,86.2304199474029,154.901166914279,145.369206773041,119.921679316928,86.5759792988257,30.5745277593614,123.324257867424,114.681180938977,158.32394906278,102.281724157649,175.33233927824,46.1037231121007,89.6325599895744,69.7914966522166,120.707085322685,120.125281085806,134.020121350105,110.853968515618,89.1023548105006,70.0226689405562,140.049461295234,42.184355183442,119.610004079188,165.25018853829,87.1758207833552,55.7691782709106,159.418197183643,31.2103500919669
"20",36.7438721193734,20.6506882605092,35.145823065663,40.1062628370674,8.57230851586576,51.6286114140608,30.3901058149053,53.1340764170003,31.2285644913952,68.7844201267535,160.233141875075,65.9517616713833,15.8154634824644,37.4543898566898,109.314386946099,75.4505674627056,11.3102097239107,59.0877365377479,140.117949513349,0,119.714497470436,152.713495814255,177.529942434172,55.1013034292071,79.4728735872588,81.4353179892025,23.0182275965872,54.038337939861,120.34287913674,27.823874869632,45.7238188978397,73.3649590021628,39.9013356749753,42.5918794163379,175.779860291951,229.479345109857,117.380992420416,30.1214088409531,33.6622008889109,13.6317921175097,96.1650558472122,62.3066188966807,80.9815226158642,36.010374247907,109.475979823559,21.7697338069022,35.3317665962012,57.4507547830728,194.993550254798,78.0539696489732,120.321711275322
"21",150.584788014044,115.365267715708,98.775722546298,147.972036820844,115.57480212227,140.475048211103,113.541178910212,105.386464761857,88.5222851339671,77.9963126563035,91.7671194681402,88.5018729380786,130.39214800447,156.332439181358,46.2452607625885,63.5420842346766,127.183819561624,125.44226162428,45.0470629391123,119.714497470436,0,36.6646695338271,86.5856391274873,65.7064240831978,157.686169677079,150.364438234163,104.440669925399,73.6631447063513,58.3665698496055,96.7303273474589,83.4134658053576,158.546610620682,79.8541377035667,160.202570960962,58.9159841083396,118.639630928035,24.8416563845707,109.294528463398,92.0992898363461,110.149686277621,67.2808545606869,87.2414042690931,75.0625776752551,109.266762162186,62.5745019073223,102.87268319059,150.923867994006,62.2639014814238,84.4505738102091,160.921591970497,15.0345669511584
"22",180.908685207538,145.605622534103,127.595121834538,177.032074762023,147.656077272089,166.248072576148,142.180188726126,142.011319070046,121.600506407553,100.426095624185,110.738858097914,125.122122982574,161.861851347897,189.93620936588,56.2801690098502,86.5852832875225,161.054758111615,148.53526247251,30.8858743574979,152.713495814255,36.6646695338271,0,59.1492706536466,97.6480182834456,179.406568702785,170.628058056161,135.148900955307,102.331240604199,59.7826904535133,131.604473489823,119.378607699165,181.819882996041,112.990213577974,191.424414518669,23.091928702355,82.0052009250725,56.1356009830021,138.169935021589,127.340165557571,144.299099349167,101.882926495243,110.423036232262,93.5618323251455,145.320064213959,69.8689505390972,134.113303129401,181.711195127545,95.8856757421607,48.0927088364943,183.453819178651,32.4056470363329
"23",197.008028028005,164.261194800437,145.209042538608,190.464694335647,170.47029117911,173.592443994304,157.725619104303,182.767955912031,149.325956094785,111.353092193325,169.865516837972,169.376118911193,182.052763443609,214.345591884096,68.5607787974378,102.176905363711,187.83134176094,152.53725520426,42.9971215365113,177.529942434172,86.5856391274873,59.1492706536466,0,125.917801684812,177.79116247121,167.112827284031,155.889588783482,123.522131929003,57.5697777004777,163.558551393132,156.405581695725,182.949621256891,141.806854164293,209.113313733651,56.4741886814146,62.6047972629436,110.628004535928,154.643398977978,160.87816693308,173.024795085479,153.424008335052,120.424374758353,100.053743470715,181.275865096938,69.4704105058641,156.163065628501,198.882264032791,128.054704405999,40.1508202194921,183.037623343765,73.8179862496149
"24",84.9157989058982,49.8400489084217,34.8623211947815,82.7535560981146,50.136160564311,78.3216926168361,49.1870816635228,62.1336820656039,24.270993601896,34.2647044582496,125.695754994951,56.7496885889897,64.7445160657918,92.4544105778543,57.5482168881169,29.7095080257593,63.9280570481619,68.0688388908004,86.2304199474029,55.1013034292071,65.7064240831978,97.6480182834456,125.917801684812,0,100.103594234863,95.4300876500874,38.8189547977575,14.764999273616,70.9495482124587,37.6813033758046,34.4798391355052,98.7963283474641,16.0517025765985,94.5389170493873,120.698337576114,174.946525173791,68.4862604151071,44.8450140813453,35.5212775663331,47.8194314916258,66.9435782871355,37.1882357919492,42.9087173458678,56.3826577297287,62.4805666877565,37.1663815480322,85.2174442695193,8.50459436044874,140.307357713289,102.051698198814,65.2446499802337
"25",56.4111049931168,62.4132636262045,66.8257007475652,46.6036027951051,73.4915417990429,27.844269494752,55.9686311307719,131.431784527077,90.4971802412958,79.9672848541186,225.245759392087,140.320264715078,65.7628068924651,88.4935850094915,123.589914436237,94.4202940351977,86.8749213512717,32.5033197052225,154.901166914279,79.4728735872588,157.686169677079,179.406568702785,177.79116247121,100.103594234863,0,11.3413996951897,70.2992247996425,87.0503571016025,125.454269446986,100.573489685931,115.59077708955,9.21263421008652,95.3105117921957,66.0410730054562,199.911029025839,239.141094577829,167.076963127433,59.620339021242,105.273375977677,91.0790523122051,163.512652231397,70.4602665418274,85.8559927378572,114.892052759749,113.074332898053,73.7102951029313,60.2345534308686,107.82179003368,208.516839033183,5.96984162598198,150.562424225609
"26",62.9501605682246,62.7466745903561,63.833725153214,52.8424864486098,74.625872351523,31.1309149075133,55.013768198925,131.866027548315,88.4642409353102,72.3692718346093,221.092237000692,139.219645333335,69.0570934358812,94.833554535978,114.52741555722,86.8361813405797,89.8933919115113,27.5425445000166,145.369206773041,81.4353179892025,150.364438234163,170.628058056161,167.112827284031,95.4300876500874,11.3413996951897,0,69.1815447029404,81.6869695991056,115.590978468497,100.08838536042,113.998705750402,19.4404501454367,92.3725688348443,73.6180195632923,190.720741935076,228.706588956613,161.065067109727,58.1324210641666,104.377192343127,92.0065428774686,160.427814679418,63.3207504247648,77.1613597258358,115.855759198904,103.331312441764,72.643401233918,66.7399074907236,103.473127286984,198.45596483827,17.2530158225949,142.517071544993
"27",46.149451719529,11.098579085502,12.1753845903549,44.1675199995059,14.9129972144098,44.2486041927264,14.3363416733551,63.3886655238978,20.8108822583033,45.9662639847673,157.3701653244,70.1444779053516,26.9018931032973,58.4960947902695,88.2916646034702,53.7644169896494,34.2795381771997,43.115219685797,119.921679316928,23.0182275965872,104.440669925399,135.148900955307,155.889588783482,38.8189547977575,70.2992247996425,69.1815447029404,0,33.4010226397617,98.423731389385,31.015375241188,45.3009010546569,66.499575912338,27.5277171870926,56.2755404935817,158.006946833442,209.548929146535,106.288540579914,11.1076300413456,35.2016597763496,26.1789878557479,94.2420199468912,39.2900359149502,58.1420021326299,48.5973002205657,87.187917066834,3.46218909337289,46.6443969769274,43.9319323529833,175.385997852972,70.5924777814082,102.871599852328
"28",78.6024796862289,43.3936485139405,25.3657598761941,74.8740407261298,47.3094631457736,67.1316492060459,40.1021686163936,72.7869688513864,27.5037840798961,20.9743808368248,139.830935892368,69.9689895921654,60.2949253555782,91.1527178853264,55.3002776790831,21.8303714207025,64.3411457115224,54.6596861969575,86.5759792988257,54.038337939861,73.6631447063513,102.331240604199,123.522131929003,14.764999273616,87.0503571016025,81.6869695991056,33.4010226397617,0,66.5679895383082,44.0339175016937,45.9773301509346,86.4866563750037,22.5555781266349,89.3957466496744,125.020466398147,176.184196413376,80.149654738951,35.9655801012371,43.7022827465781,50.3035058348489,81.7031368496012,22.4925970722375,31.503655599499,64.2047473306614,56.3065426599872,33.0494849028616,79.5249499291323,23.269593381783,141.986551458336,89.4275157686416,70.3277043277871
"29",139.648313314813,106.691630113058,87.6430257963324,133.410360612024,113.09503070529,117.717513025459,100.2395201218,131.343038702001,93.2128820307514,53.8721813509285,149.949274847817,121.063071281884,124.487683998703,156.915417568403,15.4745712098865,44.8969578213512,130.861822889804,97.4122035028121,30.5745277593614,120.34287913674,58.3665698496055,59.7826904535133,57.5697777004777,70.9495482124587,125.454269446986,115.590978468497,98.423731389385,66.5679895383082,0,108.428070860477,103.887859265318,129.42086949351,86.2811279723224,151.657432246033,76.678107027636,115.004107433628,81.5829624367478,97.0986669138864,106.466042881766,116.668038945981,113.892973716922,63.1702060708981,42.9390726963792,127.295593033995,12.5563752475675,98.815440849931,141.435262464917,74.6935825139692,83.172279548563,130.200199567648,43.7864738870268
"30",64.4497872693101,38.2775099264169,39.4828959860666,66.7965755345117,29.0658778786237,73.512787020085,45.0757871282583,32.7106703991019,16.9539626203822,63.9738913962561,132.501322980062,40.0061670985556,43.031833219055,60.5825441345631,95.2289245042736,65.1799847989058,31.6280405346589,74.095507046384,123.324257867424,27.823874869632,96.7303273474589,131.604473489823,163.558551393132,37.6813033758046,100.573489685931,100.08838536042,31.015375241188,44.0339175016937,108.428070860477,0,17.9002789481143,95.9498268429088,22.202679393478,70.1927217724459,154.637466781963,211.087448061524,91.3970236964887,42.1228272615118,5.84192672206422,14.8333229630538,68.427734707674,61.3363199441949,75.3518847470448,20.3932601196985,99.320803982819,27.567750240702,63.1513751052829,36.3123288309264,176.321195208221,100.31246235637,99.705804540703
"31",82.3081911009598,54.2790298600419,50.7540517536227,84.3310181516336,46.444579625451,89.2962329752238,59.6229039382672,27.7179349998892,25.6648884200829,66.9499357447047,114.698965873216,25.6036993516256,60.8197120814934,77.1667933280343,89.4927778951471,64.1848191274014,48.8177292290613,87.0577468742161,114.681180938977,45.7238188978397,83.4134658053576,119.378607699165,156.405581695725,34.4798391355052,115.59077708955,113.998705750402,45.3009010546569,45.9773301509346,103.887859265318,17.9002789481143,0,111.674325996778,24.4599472023332,88.0343545751483,142.151164854434,200.292594402209,75.3095687828139,56.0546613204473,12.0624592001685,32.5780982360087,50.6518279569237,66.9813354531651,76.8699677849196,25.949247608934,96.3944764522373,41.9150680237513,81.0485962284271,29.2198315062639,165.555436468177,115.845977099818,88.4360893587924
"32",47.9423863958065,57.6844117738457,64.566354256099,38.3842433190993,68.009501708144,22.4407189919524,52.3629014009184,125.991538541537,87.1229388235191,81.6116327307264,222.995794465651,135.915546422706,58.9670141296203,79.9546309750944,126.522013548448,95.8969821649778,80.0409560399469,33.3539146083488,158.32394906278,73.3649590021628,158.546610620682,181.819882996041,182.949621256891,98.7963283474641,9.21263421008652,19.4404501454367,66.499575912338,86.4866563750037,129.42086949351,95.9498268429088,111.674325996778,0,92.6006963140586,57.1251588514906,202.793763603248,243.790699990175,166.618537820347,56.3300184518663,100.911820319541,85.5483548535507,160.533490181352,71.7871099255462,88.603819745831,109.17683684732,116.925854109539,69.8155565275999,51.7528595980645,106.169965319826,212.593125474269,4.8565269133628,152.215982689471
"33",72.1525582082222,38.440752939746,28.584401373839,71.3543030718082,35.985183108079,70.8545842043367,40.5412240031451,50.3868554154128,8.67421220786519,43.3047175145831,130.442975517416,49.6982440599405,51.1127916164192,76.9485036391452,73.3200376725636,43.0857363363025,48.1405522246904,64.9292668792352,102.281724157649,39.9013356749753,79.8541377035667,112.990213577974,141.806854164293,16.0517025765985,95.3105117921957,92.3725688348443,27.5277171870926,22.5555781266349,86.2811279723224,22.202679393478,24.4599472023332,92.6006963140586,0,80.8189849663282,136.077576898268,190.906386469403,79.2791353688855,36.3771506415378,21.1952437648174,31.7999207626355,68.2159094718509,42.5837527430361,54.0504852582396,41.907742547223,77.1239096159092,24.9374932581806,71.994234443534,17.6306788626146,156.23425227739,96.3681129129999,80.6523234457697
"34",12.6649176175185,46.0266686109581,64.8236562658485,21.9872812132256,44.8354003887733,45.0836264704871,51.4236578836236,89.8560014019356,72.3239903648346,97.7867705970932,201.883557297974,105.974931186518,29.811950152547,24.503767209678,143.149114076758,108.363268545629,40.4882018116444,64.9069401469641,175.33233927824,42.5918794163379,160.202570960962,191.424414518669,209.113313733651,94.5389170493873,66.0410730054562,73.6180195632923,56.2755404935817,89.3957466496744,151.657432246033,70.1927217724459,88.0343545751483,57.1251588514906,80.8189849663282,0,214.270930587327,264.8802987996,159.584063437953,54.7397881889241,76.0249692532209,55.4632585593851,137.981584505031,88.7588392175538,109.138046516809,73.0091671908942,139.647865552826,57.4495928179582,10.2356491913652,98.3867044012821,231.02840959304,61.7156813884659,159.137288059126
"35",203.62247763508,168.373010070345,150.185304651672,199.514123953012,170.654896751796,188.00318132224,164.681340586862,164.1850560045,144.683236240525,121.926307596894,120.579079928404,146.769997684972,184.776345767434,213.0211450196,76.3306606265338,108.451303250305,184.146654999125,169.674801433693,46.1037231121007,175.779860291951,58.9159841083396,23.091928702355,56.4741886814146,120.698337576114,199.911029025839,190.720741935076,158.006946833442,125.020466398147,76.678107027636,154.637466781963,142.151164854434,202.793763603248,136.077576898268,214.270930587327,0,61.3244772848215,75.4282344021602,160.72931913412,150.317486193167,167.386306506159,121.462223043253,131.963042506893,114.203248129309,168.065491237413,88.0807373854474,157.040037541741,204.501437811332,118.974155050977,30.2499031821776,204.190453201591,55.4581739356042
